,Variants,HD,Count input,Count selected,Fitness
90618,MAIA,4,737,12,0.00446268659123
64958,HEKE,4,28,0,0.0
121648,RSCE,4,1078,36,0.00915306127384
144673,YHMI,4,98,82,0.22933503525
101460,NQVM,4,172,1,0.00159350776053
134517,TSFM,4,122,4,0.00898633884627
25045,VVCA,3,474,5771,3.33699351307
130915,TFCG,4,47,132,0.769765961597
146152,YMSI,4,597,13,0.00596831382336
130094,TAHA,4,32,1,0.00856510421285
15108,PPYV,3,159,0,0.0
112833,QKYI,4,136,2,0.00403063727663
61519,GPHT,4,121,0,0.0
5657,EQRV,3,126,0,0.0
128343,SSFI,4,898,21,0.00640952119269
50405,EVHL,4,339,4,0.00323402164969
79768,KKFC,4,214,7,0.00896534272747
19672,VAIW,3,97,0,0.0
19075,TIDV,3,102,2,0.00537418303551
12951,MNGL,3,1521,3973,0.715932340042
61648,GPRA,4,492,9,0.00501371953923
56042,FSDQ,4,158,2,0.00346940930141
90392,LYQN,4,46,1,0.00595833336546
120740,RPMG,4,761,19,0.00684307931854
21434,VHNC,3,56,2,0.00978869052897
70984,IAVM,4,228,2,0.00240423977904
17497,RYGT,3,1182,299,0.0693324171815
20648,VFFL,3,1801,63,0.00958759027934
43582,DSSP,4,533,3,0.00154268293515
35648,CMKK,4,65,2,0.0084333333788
88298,LQRN,4,239,2,0.00229358439172
14147,NSGG,3,568,24,0.0115809859779
35423,CLSD,4,24,1,0.0114201389505
9441,IDYK,3,50,0,0.0
84709,LELH,4,564,15,0.00728945039391
17639,SDDT,3,455,4,0.00240952382252
123559,SAMC,4,221,3,0.00372058825535
131285,TGEE,4,17,0,0.0
143451,YCYE,4,52,4,0.021083333447
111367,QFSG,4,531,12,0.00619397366805
83442,KWSK,4,89,0,0.0
117201,RCMF,4,108,3,0.00761342596698
136462,WCEM,4,354,11,0.00851671379357
46336,EGKH,4,173,2,0.00316859346602
82985,KVLM,4,2163,56,0.00709600866825
121424,RRLH,4,3534,34,0.00263690814476
94884,MQRQ,4,133,2,0.00412155390693
51989,FEFK,4,33,1,0.00830555560034
1568,VHYV,2,86,21,0.0669273259422
127562,SPYW,4,192,3,0.00428255210642
35459,CLVA,4,5646,305,0.0148061312641
18529,SWRV,3,512,3,0.00160595703991
93373,MLIF,4,1038,13,0.00343264292153
137759,WGTY,4,2777,13,0.00128306926631
77182,IYSS,4,1607,1553,0.264873316093
15813,QEGQ,3,965,67,0.0190296201371
55579,FQSY,4,103,0,0.0
22763,VMKI,3,115,1,0.00238333334618
74490,IPAL,4,1170,105,0.0245972223548
11454,LDQH,3,77,2,0.00711904765743
98441,NGCG,4,148,11,0.0203710586684
8045,HCIV,3,206,8,0.0106440130024
15794,QDYY,3,340,2,0.00161225491065
57943,GAVF,4,455,0,0.0
87267,LMRY,4,1010,5,0.00135684819213
131005,TFIG,4,130,4,0.0084333333788
67020,HLKG,4,236,1,0.00116137006276
100829,NPAK,4,137,3,0.00600182484988
115950,QVVS,4,7545,130,0.00472244314453
15059,PNIV,3,204,2,0.00268709151776
133053,TMPT,4,146,2,0.00375456623029
243,EDGK,2,355,4,0.00308826292745
109458,PWFG,4,208,18,0.0237187501279
45111,EANT,4,297,4,0.00369135804459
110364,QAVE,4,1740,13,0.00204774905319
114906,QRWN,4,547,13,0.00651386353299
122158,RTME,4,1068,5,0.00128316167983
66248,HIDN,4,180,5,0.00761342596698
34669,CINP,4,514,22,0.0117311933188
63235,GVHQ,4,153,0,0.0
55083,FPHY,4,91,1,0.00301190477814
67252,HMAT,4,854,84,0.0269590165388
64706,HCQE,4,18,0,0.0
76683,IWIF,4,233,3,0.00352896997611
148063,YTFP,4,1322,33,0.0068417171322
94345,MPDI,4,72,1,0.00380671298349
144562,YHEG,4,141,1,0.00194385343838
16748,RDQM,3,483,5,0.0028373016026
148597,YVSQ,4,1675,20,0.00327263683357
6199,FDRI,3,72,1,0.00380671298349
102865,NVYA,4,627,44,0.0192339182324
47400,EKMM,4,87,0,0.0
132123,TIWA,4,79,2,0.00693881860281
139305,WMET,4,1360,12,0.00241838236598
16845,RDWP,3,3486,36,0.00283046473127
128303,SSDF,4,594,6,0.00276851853345
101554,NRDR,4,430,7,0.00446182172948
40247,DGFL,4,127,0,0.0
104685,PFIC,4,217,3,0.00378917052734
91238,MEDK,4,107,2,0.00512305298712
115279,QSYW,4,295,4,0.00371638420083
130263,TATH,4,29,0,0.0
50983,EYCG,4,13,80,1.68666667576
93841,MMQN,4,79,0,0.0
30015,ALSN,4,115,1,0.00238333334618
123636,SARI,4,589,7,0.00325735712
130429,TCIN,4,33,1,0.00830555560034
103099,NWQH,4,26,0,0.0
9004,HYEV,3,164,0,0.0
61079,GNAK,4,267,1,0.00102652934386
109682,PWVS,4,594,13,0.00599845682247
111460,QGAI,4,1427,9,0.00172862649846
41352,DKTF,4,52,0,0.0
43422,DSHM,4,20,0,0.0
18949,TEGW,3,21,0,0.0
107448,PPKE,4,40,0,0.0
108279,PRTG,4,391,4,0.00280392158375
94708,MQEW,4,20,0,0.0
35936,CNFF,4,156,12,0.021083333447
92099,MGPQ,4,176,0,0.0
84388,LCMN,4,112,6,0.0146830357935
143657,YENM,4,127,2,0.00431627298915
97394,NAYH,4,91,1,0.00301190477814
415,HDGN,2,250,19,0.0208303334456
28534,AEIP,4,15,0,0.0
53893,FKVE,4,171,2,0.00320565303873
5568,ENGP,3,976,11,0.0030890539784
147862,YSQS,4,713,5,0.00192204302112
29923,ALML,4,117,3,0.00702777781567
17334,RSGE,3,3492,37,0.0029040903173
145087,YIRG,4,664,39,0.0160982681591
147822,YSNN,4,285,2,0.00192339182324
54161,FLPT,4,1141,13,0.00312277243869
42804,DQFY,4,12,0,0.0
97510,NCHT,4,30,1,0.00913611116037
23219,VNRP,3,769,5,0.00178207629916
68961,HSAC,4,675,97,0.0393867903358
6310,FEGG,3,78,66,0.231916667917
50581,EVTE,4,191,3,0.0043049738452
55203,FPQP,4,208,4,0.00527083336175
96386,MWAQ,4,476,10,0.00575805325233
42491,DPES,4,64,0,0.0
23757,VQHN,3,27,0,0.0
119608,RLHR,4,1618,9,0.00152456737534
18245,SNGI,3,838,221,0.072282120517
50744,EWHQ,4,12,0,0.0
1419,VDYY,2,36,0,0.0
140330,WQCW,4,768,31,0.0110632596083
4242,DEIV,3,33,0,0.0
125655,SINI,4,265,1,0.00103427673514
44972,EAEF,4,106,0,0.0
80421,KMCT,4,789,54,0.0187585552342
13623,NDTF,3,86,3,0.00956104656318
70091,HWHA,4,143,0,0.0
50724,EWFL,4,86,1,0.00318701552106
41345,DKSS,4,293,2,0.00187087600554
4684,DSMV,3,113,2,0.00485103247453
82384,KSSA,4,2332,67,0.0078746069607
14384,PCHV,3,45,1,0.00609074077358
65055,HEQL,4,162,1,0.00169187243711
57053,FWCR,4,71,3,0.0115809859779
22087,VKLN,3,294,15,0.0139838436128
36275,CPEY,4,185,3,0.00444459461856
136807,WEEE,4,510,4,0.0021496732142
39821,DEWM,4,11,0,0.0
141800,WVFC,4,2324,27343,3.22472488113
66895,HLAK,4,621,6,0.00264814816243
46403,EGPA,4,719,5,0.00190600371913
95276,MRVC,4,964,117,0.0332653010092
46429,EGQL,4,432,5,0.00317226081957
140678,WRCT,4,6911,36488,1.44707751709
142742,WYWA,4,677,262,0.106070655422
142070,WVYG,4,2676,15677,1.60568177871
42324,DNRH,4,73,1,0.00375456623029
96909,MYNM,4,266,2,0.00206077695347
11082,KWAV,3,219,2,0.00250304415353
114406,QQMI,4,136,2,0.00403063727663
33176,CEFE,4,157,7,0.0122202760744
55142,FPMG,4,118,1,0.00232274012552
840,QMGV,2,1478,944,0.175057285563
53914,FKWH,4,38,0,0.0
145536,YKYW,4,96,2,0.00571006947523
117560,REMP,4,2134,26,0.00333934709704
84023,LALM,4,812,103,0.0347667284305
107487,PPMH,4,146,3,0.00563184934543
4039,DDFC,3,11,0,0.0
19828,VATS,3,203,2,0.00270032842178
35129,CKWE,4,211,7,0.00909281205534
76006,ITKE,4,112,0,0.0
116280,QWVE,4,445,2,0.00123183521263
15213,PSNV,3,359,3,0.00229038998449
13474,NDIW,3,54,1,0.00507561731132
123360,RYWE,4,143,2,0.003833333354
93817,MMPG,4,276,2,0.00198611112182
57752,GAHN,4,114,1,0.00240423977904
6924,FYSV,3,212,9,0.0116356132703
106575,PLTQ,4,484,7,0.00396401517289
56209,FSPW,4,184,2,0.00297916668273
115571,QTTQ,4,464,1,0.000590696842265
12243,MAGY,3,146,104,0.195237443975
85375,LGIH,4,650,3,0.00126500000682
9312,IDPE,3,66,0,0.0
119236,RKFT,4,1550,402,0.0710848390929
89066,LSVR,4,5716,48,0.00230160952955
97704,NCWH,4,35,1,0.00783095242317
31158,ARRI,4,18,0,0.0
18379,SRSV,3,2519,28,0.00304657934685
44304,DVWC,4,32,2,0.0171302084257
137024,WESS,4,5450,103,0.00517992357533
43170,DRNL,4,178,0,0.0
111085,QEWN,4,453,6,0.00363024284518
108813,PTIQ,4,215,1,0.00127480620842
99488,NKDH,4,128,3,0.00642382815964
94837,MQPC,4,65,6,0.0253000001364
2997,CDEH,3,139,4,0.00788729021039
76983,IYES,4,545,3,0.00150871560446
2111,WYGV,2,2118,2950,0.381749687296
142757,WYWT,4,658,72,0.0299908816207
57439,FYIQ,4,74,1,0.0037038288488
111560,QGHP,4,1387,13,0.00256891373651
41499,DLFI,4,121,2,0.00453030305473
109862,PYKS,4,156,3,0.00527083336175
41227,DKLE,4,62,1,0.00442069894857
141441,WTFC,4,771,4777,1.69817910557
25299,VVTC,3,149,5,0.00919742734265
44202,DVPI,4,46,0,0.0
50307,EVAA,4,1241,8006,1.76817983763
97537,NCKK,4,15,1,0.0182722223207
102249,NTEE,4,124,1,0.00221034947428
122817,RWIF,4,301,1,0.00091057586316
9812,IPGW,3,334,5,0.0041030439343
28835,AFSI,4,62,0,0.0
110700,QCTQ,4,89,5,0.0153979401579
105218,PGVN,4,234,2,0.00234259260522
77097,IYNE,4,136,1,0.00201531863832
34378,CHRL,4,664,19,0.00784274602622
2685,ARGN,3,31,7,0.0618897852799
130176,TANE,4,14,2,0.0391547621159
134555,TSIP,4,402,3,0.00204539802098
135413,TVVM,4,166,1,0.00165110442657
67840,HNSF,4,261,3,0.00315038315875
148577,YVRP,4,3859,48,0.00340917337936
71097,ICES,4,263,12,0.0125057034895
98109,NFCS,4,213,12,0.0154413146372
142796,YACA,4,824,13331,4.43422929171
123850,SCIE,4,131,9,0.0188301527733
71529,IELS,4,561,24,0.0117254902593
35843,CMYC,4,242,11,0.0124583334005
31950,AVIK,4,13,0,0.0
73188,IKHM,4,131,0,0.0
96166,MVKP,4,327,3,0.00251452600744
99041,NHTL,4,161,1,0.00170238096156
22566,VLTP,3,2618,18,0.00188445379167
144776,YHTC,4,133,4,0.00824310781387
2774,ATWV,3,25,0,0.0
128604,SSYI,4,467,8,0.00469521772696
15664,QDPY,3,417,4,0.0026290967368
111373,QFSN,4,335,7,0.00572711445874
31613,ATEE,4,10,0,0.0
142813,YACY,4,358,13,0.00995274679482
11191,LAVV,3,1437,88,0.0167845048458
13965,NMGL,3,612,314,0.140624456096
107204,PNQN,4,28,0,0.0
37443,CSPD,4,14,0,0.0
41378,DKVP,4,364,4,0.00301190477814
70086,HWFR,4,717,11,0.00420490471816
63833,GYAY,4,66,0,0.0
21057,VGLC,3,161,16,0.027238095385
33677,CFQR,4,202,8,0.0108547855371
82725,KTRQ,4,1323,23,0.00476486523103
34636,CILS,4,1306,424,0.088982644686
22235,VKVS,3,1535,26,0.00464245387954
27533,YDYF,3,99,0,0.0
84974,LFER,4,926,12,0.00355183587228
130602,TCYL,4,57,3,0.0144254386743
117534,RELG,4,3429,1873,0.149710727939
143715,YERQ,4,376,11,0.0080183954333
57633,FYWY,4,20,0,0.0
90199,LYCY,4,249,3,0.00330220885315
86566,LKSM,4,782,30,0.010514705939
120245,RNCL,4,1237,55,0.0121864053473
49539,ERSI,4,287,4,0.00381997679179
65687,HGML,4,415,2,0.00132088354126
2652,AQGA,3,29,10,0.0945114947625
59812,GIIL,4,366,1,0.000748861570522
71051,ICCG,4,272,1400,1.41072304682
86561,LKSG,4,1138,195,0.046965070552
93037,MKKA,4,292,21,0.019711472709
127251,SPDC,4,392,9,0.00629272962577
142093,WWAL,4,2371,4467,0.516377164319
20530,VEVY,3,122,0,0.0
84879,LEWN,4,136,2,0.00403063727663
25239,VVPR,3,284,2,0.00193016432966
92858,MIVE,4,653,8,0.00335783564853
60898,GMMK,4,166,0,0.0
29813,ALEI,4,19,0,0.0
17574,SCHV,3,85,5,0.0161225491065
111374,QFSP,4,1210,10,0.00226515152736
88108,LQEA,4,183,3,0.00449316942313
61037,GMWC,4,171,3,0.00480847955809
1425,VEGA,2,358,599,0.458591948469
81572,KQKW,4,50,1,0.00548166669622
100780,NNVQ,4,333,2,0.00164614615502
45854,EEWR,4,269,2,0.00203779431086
148117,YTKP,4,450,2,0.00121814815472
29237,AIAT,4,93,6,0.0176827957943
11343,LDIE,3,223,3,0.00368721975082
9122,IDAN,3,119,7,0.0161225491065
142406,WWWN,4,411,25,0.0166717356941
102167,NSWN,4,143,1,0.001916666677
61866,GQIE,4,37,0,0.0
36112,CNRY,4,424,7,0.00452496071622
130046,TADF,4,14,1,0.0195773810579
99450,NKAF,4,168,1,0.00163144842149
137809,WGYN,4,1684,12,0.00195308789652
21459,VHPL,3,134,0,0.0
107341,PPCF,4,71,1,0.00386032865931
68719,HRHS,4,421,12,0.00781235158606
27679,YHGQ,3,441,204,0.126786848756
69663,HVAM,4,505,348,0.188873268345
52115,FEPY,4,37,0,0.0
61764,GQAL,4,245,2,0.00223741497805
45572,EEDC,4,71,2,0.00772065731862
55707,FREC,4,60,0,0.0
58231,GCRQ,4,72,0,0.0
111960,QHLG,4,616,4996,2.22292263103
129274,SVVM,4,1546,9,0.00159556921947
108036,PRCT,4,682,32,0.0128602151231
115143,QSPM,4,586,3,0.00140315700415
120304,RNFQ,4,556,3,0.00147886691445
123589,SANR,4,528,4,0.00207638890008
9957,ITGN,3,738,926,0.343904021728
39312,DCCT,4,58,1,0.00472557473812
130036,TACP,4,59,3,0.0139364407531
130806,TERL,4,111,0,0.0
138984,WLHT,4,1731,28,0.00443346815408
66399,HINY,4,176,3,0.00467187502519
43373,DSDS,4,181,1,0.00151427256802
130517,TCRH,4,25,0,0.0
112319,QIMA,4,616,1310,0.582872026952
77323,KAEK,4,372,9,0.00663104842285
12203,LYGS,3,2361,16976,1.9707067733
140222,WPTE,4,980,9,0.00251709185031
36716,CQMH,4,123,1,0.00222831979521
46419,EGPW,4,187,2,0.00293137256482
29734,AKVT,4,77,3,0.0106785714861
136066,WACN,4,1926,149,0.0212037470856
50944,EWWT,4,61,2,0.00898633884627
35767,CMRY,4,426,21,0.0135111503076
104930,PGAP,4,538,6,0.00305669146629
80205,KLMC,4,292,10,0.00938641557572
40745,DHYA,4,14,0,0.0
119636,RLKF,4,487,5,0.00281399727732
91760,MFQE,4,48,2,0.0114201389505
27334,YDKE,3,81,2,0.00676748974842
100893,NPEY,4,88,1,0.00311458335013
13027,MQGN,3,258,75,0.0796753880265
102610,NVFC,4,294,11,0.0102548186494
91228,MECT,4,382,242,0.17363394509
81992,KRPT,4,1484,18,0.00332446093437
26796,WNGC,3,1459,5308,0.997144853446
69873,HVQE,4,153,3,0.00537418303551
93388,MLKA,4,615,12,0.00534796750851
95556,MSQG,4,136,4,0.00806127455327
146843,YPSI,4,808,6,0.0020352722882
33884,CGHE,4,143,3,0.005750000031
132691,TLNR,4,258,4,0.00424935402808
114748,QRMA,4,1186,1419,0.327929386254
32626,CAPQ,4,404,7,0.00474896867247
148382,YVEA,4,1650,18,0.00299000001612
51188,EYTL,4,40,0,0.0
103746,PANL,4,258,0,0.0
77273,KAAR,4,2809,13,0.0012684525997
81343,KPSG,4,655,10,0.00418447839406
61207,GNKM,4,105,1,0.00261031747439
66105,HHRP,4,554,9,0.00445261735253
53701,FKHK,4,22,0,0.0
64296,HALK,4,409,0,0.0
27973,YRGI,3,1076,985,0.250903424525
11404,LDMM,3,146,25,0.0469320778786
30653,APAT,4,43,1,0.00637403104212
128736,STIM,4,456,3,0.00180317983428
96141,MVIG,4,903,323,0.0980386679335
49668,ESDM,4,155,0,0.0
39277,DAYT,4,41,0,0.0
62679,GSRF,4,320,1,0.000856510421285
52490,FFSA,4,938,1205,0.352100659326
18077,SHTV,3,306,1,0.000895697172585
147582,YRVN,4,1874,23,0.00336388297794
103691,PAKK,4,20,0,0.0
35658,CMKY,4,90,2,0.00609074077358
64848,HECA,4,194,1158,1.6360232047
139231,WLYT,4,2801,493,0.0482410153738
67969,HPDI,4,152,2,0.00360635966857
120828,RPSA,4,3788,94,0.00680143439077
53806,FKPH,4,89,0,0.0
86217,LISN,4,958,27,0.00772468688925
87265,LMRT,4,2314,50,0.00592228467613
130927,TFCW,4,34,1,0.00806127455327
31753,ATRK,4,16,0,0.0
62818,GTCS,4,344,7,0.00557727716185
41764,DMAC,4,68,1,0.00403063727663
45984,EFIC,4,30,0,0.0
76503,IVTG,4,661,56,0.0232203732972
12283,MCKV,3,181,3,0.00454281770405
54426,FMKL,4,72,0,0.0
128521,SSSA,4,4497,1565,0.095383682228
16960,RGGL,3,13189,7348,0.152700306634
51375,FAKL,4,73,1,0.00375456623029
100008,NLQA,4,245,0,0.0
130327,TAYT,4,51,3,0.0161225491065
64251,HAHY,4,137,0,0.0
58002,GCAL,4,206,8,0.0106440130024
129101,SVKH,4,421,2,0.00130205859768
122681,RVWQ,4,3027,20,0.00181092391682
97898,NEMC,4,73,2,0.00750913246058
82257,KSKC,4,168,11,0.0179459326364
116843,RALT,4,10051,2774,0.0756449279441
38802,CYMR,4,186,10,0.0147356631619
108200,PRNT,4,467,2,0.00117380443174
147216,YQTW,4,111,0,0.0
27582,YEVV,3,1226,30,0.00670677001985
40239,DGFA,4,81,3,0.0101512346226
96234,MVPH,4,255,0,0.0
82247,KSIM,4,382,5,0.00358747820433
10256,KDFT,3,1040,133,0.0350510418557
144473,YGWH,4,404,2,0.00135684819213
1038,VAGS,2,329,1002,0.834746205109
133006,TMMG,4,58,13,0.0614324715956
115368,QTFQ,4,440,4,0.0024916666801
109107,PVEY,4,180,1,0.0015226851934
10006,IVLV,3,1411,252,0.0489503900584
10557,KFCV,3,81,5,0.0169187243711
61008,GMTM,4,183,0,0.0
23816,VQLT,3,282,1241,1.20616105851
127884,SQWR,4,432,3,0.00190335649174
130599,TCYH,4,19,0,0.0
32663,CARQ,4,709,18,0.00695839213907
84719,LELT,4,1252,6018,1.31743890487
37325,CSFP,4,1867,687,0.100854446178
14670,PDTG,3,88,1,0.00311458335013
127177,SNWA,4,641,13,0.00555863237526
134331,TRRF,4,81,2,0.00676748974842
37330,CSFW,4,396,26,0.0179953704674
13137,MTGK,3,284,2,0.00193016432966
118950,RILM,4,1039,26,0.00685867825321
107718,PQEE,4,38,0,0.0
139856,WNSL,4,2958,153,0.0141767242144
79415,KIEP,4,808,7,0.00237448433623
77142,IYQP,4,170,2,0.00322450982131
19826,VATQ,3,109,0,0.0
133250,TNES,4,107,1,0.00256152649356
37260,CSCC,4,546,1728,0.867428576105
69246,HSTN,4,638,4,0.00171839081386
104659,PFFP,4,854,7,0.00224658471157
135151,TVCY,4,76,2,0.00721271933713
24159,VRMH,3,364,4,0.00301190477814
72276,IGPW,4,117,1,0.00234259260522
81942,KRME,4,566,6,0.00290547704747
103974,PCFE,4,137,12,0.0240072993995
117535,RELH,4,2983,24,0.00220516259989
51244,FAAF,4,52,3,0.0158125000853
82577,KTHN,4,262,4,0.00418447839406
72079,IGAY,4,248,4,0.00442069894857
46962,EIFF,4,79,2,0.00693881860281
133873,TQCQ,4,12,0,0.0
124174,SEHC,4,80,2,0.00685208337028
95310,MRWW,4,96,1,0.00285503473762
101067,NPRP,4,1028,15,0.00399927044958
80015,KKWP,4,668,10,0.0041030439343
92728,MILW,4,211,8,0.0103917852061
23555,VPRI,3,113,1,0.00242551623727
2964,CDCL,3,493,13,0.00722734959948
126362,SLNQ,4,763,9,0.00323296200957
58989,GFWS,4,134,2,0.00409079604196
13517,NDMH,3,133,1,0.00206077695347
15441,QCTV,3,179,5,0.00765595907294
102533,NTYS,4,298,4,0.00367897093706
66499,HIVL,4,1560,18,0.00316250001705
52351,FFIH,4,169,2,0.00324358976108
74491,IPAM,4,315,47,0.0408949737655
19426,TTHV,3,40,0,0.0
8543,HHRV,3,275,6,0.00598000003224
58706,GFDA,4,384,0,0.0
136238,WANP,4,2572,30,0.00319692847758
94102,MNKY,4,84,0,0.0
60019,GIWW,4,58,0,0.0
50451,EVLA,4,2072,19502,2.57971679319
128900,STTK,4,398,3,0.00206595478501
13244,MYGC,3,716,8235,3.15234114828
1690,VMGE,2,599,52,0.0237935449252
136813,WEEL,4,1566,18,0.00315038315875
147728,YSHL,4,809,5,0.00169396375038
44735,DYKE,4,14,0,0.0
82645,KTMH,4,565,2,0.000970206494907
63078,GTVC,4,583,8,0.00376100630959
148132,YTLK,4,713,5,0.00192204302112
107807,PQLF,4,94,0,0.0
46141,EFTF,4,27,0,0.0
82484,KTAK,4,647,5,0.00211810923347
23175,VNPF,3,168,1,0.00163144842149
139817,WNQK,4,218,0,0.0
16552,RDDD,3,15,0,0.0
142694,WYSK,4,560,4,0.00195773810579
35620,CMHT,4,486,20,0.0112791495807
128708,STHA,4,496,6,0.00331552421142
34109,CGWM,4,215,5,0.00637403104212
69139,HSMS,4,1104,43,0.0106753472798
106949,PMWK,4,108,0,0.0
88442,LRDK,4,372,4,0.00294713263238
97716,NCWY,4,28,1,0.00978869052897
102991,NWIA,4,148,0,0.0
91002,MCLI,4,394,48,0.0333908631242
24777,VTHE,3,38,0,0.0
103454,NYRG,4,82,0,0.0
1679,VLVV,2,2289,39,0.00466983401382
147237,YQWA,4,511,17,0.00911823227356
68502,HQQT,4,139,1,0.0019718225526
129889,SYQL,4,130,2,0.0042166666894
12308,MDAR,3,514,5,0.00266618029972
141042,WSDC,4,1411,24,0.00466194191032
24556,VSPY,3,342,4,0.00320565303873
19977,VCHC,3,35,2,0.0156619048463
72541,IHKP,4,148,1,0.0018519144244
117574,RENI,4,371,4,0.0029550763861
43441,DSIN,4,102,1,0.00268709151776
34754,CITI,4,242,17,0.0192537879826
85544,LGTL,4,1105,26,0.00644901964261
37386,CSLA,4,3390,9994,0.808020309175
143814,YFAC,4,342,355,0.284501707187
73355,IKSQ,4,732,8,0.00299544628209
69044,HSFP,4,2598,87,0.00917831028813
76395,IVMK,4,327,4,0.00335270134326
134598,TSMA,4,162,70,0.118431070597
118676,RHQT,4,406,4,0.00270032842178
78449,KFLA,4,592,13,0.0060187218793
113292,QMHF,4,164,1,0.00167123984641
44743,DYKQ,4,19,0,0.0
68214,HPTW,4,124,1,0.00221034947428
28608,AEWT,4,14,0,0.0
55726,FRFE,4,155,2,0.00353655915885
144108,YFVG,4,1112,2155,0.531159700106
91556,MFAY,4,755,6,0.00217814570711
129140,SVMK,4,445,5,0.00307958803159
57807,GALP,4,2120,17,0.00219783806216
15375,QAGA,3,4226,4456,0.289000317065
118128,RGDH,4,2258,16,0.00194213169042
96180,MVLI,4,613,53,0.0236972540701
145031,YINE,4,97,1,0.00282560138981
39650,DEFT,4,40,1,0.00685208337028
62075,GQWR,4,138,2,0.00397222224364
142590,WYLR,4,1706,43,0.0069083138317
74468,INYG,4,212,1163,1.5035798037
14548,PDLK,3,75,5,0.0182722223207
62294,GRNW,4,125,1,0.00219266667849
112618,QKIM,4,86,0,0.0
135525,TWFM,4,56,0,0.0
134800,TTCG,4,49,103,0.576134356848
48795,EPNT,4,81,0,0.0
65703,HGNI,4,101,1,0.00271369638427
87143,LMKH,4,289,3,0.00284515572468
84256,LCDG,4,311,11,0.00969426586149
117497,REIG,4,871,8,0.0025174129489
91262,MEER,4,119,4,0.00921288520373
71014,IAYF,4,118,1,0.00232274012552
86865,LLPK,4,803,11,0.00375456623029
123340,RYVA,4,2031,18,0.00242909897912
22910,VMTL,3,1214,9,0.00203191928608
14882,PHTV,3,122,1,0.00224658471157
120996,RQFF,4,288,2,0.00190335649174
20586,VFCA,3,958,14124,4.04086954162
121200,RQTI,4,207,1,0.00132407408121
52118,FEQE,4,12,1,0.0228402779009
70679,HYYN,4,95,0,0.0
90747,MARF,4,147,0,0.0
59450,GHHG,4,18,2,0.0304537038679
99064,NHVR,4,476,4,0.00230322130093
49555,ERTG,4,194,1,0.0014128006949
112718,QKQA,4,291,5,0.00470933564968
129523,SWPF,4,148,5,0.009259572122
77671,KCEF,4,38,0,0.0
144021,YFPN,4,234,5,0.00585648151306
105150,PGQT,4,63,0,0.0
126360,SLNN,4,683,6,0.00240775989585
143150,YCCK,4,101,2,0.00542739276854
29729,AKVN,4,45,1,0.00609074077358
114486,QQRR,4,1085,12,0.00303133642187
115793,QVLL,4,7817,223,0.00781893100459
82705,KTQP,4,750,2,0.00073088889283
93509,MLRM,4,834,7,0.0023004596447
50218,ETSC,4,248,4,0.00442069894857
57795,GAKY,4,144,0,0.0
44997,EAFN,4,213,15,0.0193016432966
105202,PGTR,4,231,1,0.00118650794291
99025,NHSN,4,110,1,0.0024916666801
76592,IWCE,4,336,11,0.00897296631822
101386,NQQK,4,25,0,0.0
128590,SSWP,4,1742,18,0.00283208956751
143699,YEQT,4,254,2,0.00215813649458
49666,ESDK,4,133,0,0.0
6319,FEGR,3,116,0,0.0
51032,EYFH,4,16,0,0.0
21689,VIHP,3,197,1,0.00139128596351
33921,CGKF,4,64,1,0.00428255210642
42217,DNIT,4,132,1,0.00207638890008
118768,RHWS,4,1075,8,0.00203968993348
83328,KWLC,4,125,11,0.0241193334634
40782,DICK,4,16,0,0.0
7424,GGFV,3,414,4,0.00264814816243
69052,HSHC,4,165,1,0.00166111112007
27022,WVFV,3,4845,87554,4.95296022622
104831,PFSF,4,388,0,0.0
118529,RHFQ,4,259,1,0.00105823681394
63746,GWTE,4,44,0,0.0
147990,YTAP,4,1875,20,0.00292355557132
45606,EEEY,4,79,1,0.00346940930141
149211,YYNQ,4,60,0,0.0
143643,YEMR,4,487,7,0.00393959618825
132212,TKDY,4,33,0,0.0
83732,KYPM,4,43,1,0.00637403104212
137770,WGVM,4,4516,31,0.0018814400751
1729,VNGF,2,576,3737,1.77821080241
30139,AMDM,4,20,0,0.0
55501,FQNM,4,18,0,0.0
22843,VMPR,3,660,5,0.00207638890008
137760,WGVA,4,13490,278,0.00564827035415
98902,NHKR,4,54,0,0.0
24791,VTHW,3,47,0,0.0
125260,SHKN,4,74,0,0.0
89558,LVHG,4,409,33,0.0221143032977
32029,AVPK,4,21,1,0.013051587372
3892,CYGI,3,300,2824,2.58003779169
119029,RIQS,4,1417,12,0.00232110092995
144059,YFRP,4,1242,18,0.00397222224364
13880,NKEV,3,158,1,0.0017347046507
132024,TIPH,4,60,0,0.0
109119,PVFP,4,1438,14,0.00266840520678
79196,KHNN,4,73,1,0.00375456623029
61359,GNTY,4,224,1,0.00122358631612
71102,ICFC,4,192,177,0.252670574279
67527,HMTW,4,193,2,0.00284024181151
148074,YTHG,4,280,1,0.000978869052897
126801,SMTH,4,590,6,0.00278728815062
89478,LVCA,4,2715,44390,4.48123728629
134097,TRAE,4,85,1,0.00322450982131
114235,QPYW,4,156,1,0.00175694445392
35585,CMEW,4,46,1,0.00595833336546
140600,WQVQ,4,1450,7,0.00132316092667
70473,HYKE,4,47,0,0.0
90621,MAIF,4,258,5,0.0053116925351
108278,PRTF,4,263,3,0.00312642587237
42723,DPYL,4,41,0,0.0
16054,QLSV,3,2420,10,0.00113257576368
141529,WTLS,4,5737,3447,0.164679319347
35025,CKPI,4,137,3,0.00600182484988
